화면명,화면경로,ID,사용,코드유형,ko,en,ja,zh-TW,zh-CN,es,vi,original ko,original en,original ja,original zh-TW,original zh-CN,original es,original vi,BE 에러코드,공통버튼(B),공통(C),10/22 Backup original ja
S_SPA_SUR_01,[User] Global / Space > 서베이 항목페이지,S02794,미사용,,파일 형식을 확인해주세요. {{str1}} 형식의 파일만 첨부 가능해요.,Please check the file format. only {{str1}} formats are available.,{{str1}}形式のファイルのアップロードしてください。,請上傳{{str1}}格式檔案。,请上传{{str1}}格式的文件。,Cargar un formato {{str1}}.,Vui lòng kiểm tra định dạng tệp. Chỉ được đính kèm tệp ở định dạng {{str1}}.,파일 형식을 확인해주세요. {{str1}} 형식의 파일만 첨부 가능해요.,Please check the file format. only {{str1}} formats are available.,{{str1}}形式のファイルのアップロードしてください。,請上傳{{str1}}格式檔案。,请上传{{str1}}格式的文件。,Cargar un formato {{str1}}.,Vui lòng kiểm tra định dạng tệp. Chỉ được đính kèm tệp ở định dạng {{str1}}.,,,,
S_SPA_SUR_01,[User] Global / Space > 서베이 항목페이지,S02795,미사용,,파일 최대 크기를 초과했어요. {{str1}} 이내 파일을 첨부해주세요.,Exceeded the maximum file size. Please upload up to {{str1}}.,ファイルの最大容量を超えました。{{str1}} 以下のファイルでアップロードしてください。,超出檔案最大大小。請上傳小於{{str1}}的檔案。,文件大小超出上传限制。请上传{{str1}}以内的文件。,Tamaño máximo del archivo excedido. Cargar en {{str1}}.,Kích thước tệp đã vượt quá giới hạn. Vui lòng đính kèm tệp nhỏ hơn {{str1}}.,파일 최대 크기를 초과했어요. {{str1}} 이내 파일을 첨부해주세요.,Exceeded the maximum file size. Please upload up to {{str1}}.,ファイルの最大容量を超えました。{{str1}} 以下のファイルでアップロードしてください。,超出檔案最大大小。請上傳小於{{str1}}的檔案。,文件大小超出上传限制。请上传{{str1}}以内的文件。,Tamaño máximo del archivo excedido. Cargar en {{str1}}.,Kích thước tệp đã vượt quá giới hạn. Vui lòng đính kèm tệp nhỏ hơn {{str1}}.,,,,
S_SPA_SUR_01,[User] Global / Space > 서베이 항목페이지,S02796,미사용,,첨부 가능한 개수를 초과했어요. 최대 {{str1}}개까지 첨부할 수 있어요.,Exceeded the maximum number of attachments. Please upload up to {{str1}}.,アップロード可能な数を超えました。最大{{str1}}個までアップロードできます。,超出附件最大數量。最多可上傳{{str1}}个檔案。,文件个数超出上传限制。最多可上传{{str1}}个文件。,Número máximo de adjuntos excedido. Cargar en {{str1}}.,Đã vượt quá số lượng tệp đính kèm tối đa. Bạn có thể đính kèm tối đa {{str1}} tệp.,첨부 가능한 개수를 초과했어요. 최대 {{str1}}개까지 첨부할 수 있어요.,Exceeded the maximum number of attachments. Please upload up to {{str1}}.,アップロード可能な数を超えました。最大{{str1}}個までアップロードできます。,超出附件最大數量。最多可上傳{{str1}}个檔案。,文件个数超出上传限制。最多可上传{{str1}}个文件。,Número máximo de adjuntos excedido. Cargar en {{str1}}.,Đã vượt quá số lượng tệp đính kèm tối đa. Bạn có thể đính kèm tối đa {{str1}} tệp.,,,,
S_SPA_SUR_04 ,[User] Global / Space > 서베이 완료페이지,S02797,사용,,파일 첨부형 항목은 결과를 제공하지 않아요.,File uploads don’t provide results.,ファイル添付方式の項目では結果を得られません。,檔案附件不提供結果。,文件附加项目不提供结果。,Las subidas de archivo no producen resultados.,Các mục đính kèm tệp không cung cấp kết quả.,파일 첨부형 항목은 결과를 제공하지 않아요.,File uploads don’t provide results.,ファイル添付方式の項目では結果を得られません。,檔案附件不提供結果。,文件附加项目不提供结果。,Las subidas de archivo no producen resultados.,Các mục đính kèm tệp không cung cấp kết quả.,,,,
S_MYP_QR_00,[User] Global / Space > 홈 > 교환권 숏컷,S02798,사용,,이미지 저장에 실패했어요.,Failed to save the image.,イメージの保存に失敗しました。,無法儲存圖片。,图片保存失败。,Error al guardar la imagen.,Không lưu được hình ảnh.,이미지 저장에 실패했어요.,Failed to save the image.,イメージの保存に失敗しました。,無法儲存圖片。,图片保存失败。,Error al guardar la imagen.,Không lưu được hình ảnh.,,,,
S_MYP_QR_00,[User] Global / Space > 홈 > 교환권 숏컷,S02799,사용,,외 {{str1}}건,{{str1}} more,以外{{str1}}件,另{{str1}}項,另{{str1}}项,{{str1}} más,Thêm {{str1}},외 {{str1}}건,{{str1}} more,以外{{str1}}件,另{{str1}}項,另{{str1}}项,{{str1}} más,Thêm {{str1}},,,,
S_EMAIL_00,[User] 엔드유저향 이메일 폼,S02800,사용,,행사 정보,Event details,イベント情報,活動詳情,活动信息,Detalles del evento,Thông tin sự kiện,행사 정보,Event details,イベント情報,活動詳情,活动信息,Detalles del evento,Thông tin sự kiện,,,,
S_EMAIL_00,[User] 엔드유저향 이메일 폼,S02801,사용,,행사명,Event name,イベント名,活動名稱,活动名,Nombre del evento,Tên sự kiện,행사명,Event name,イベント名,活動名稱,活动名,Nombre del evento,Tên sự kiện,,,,
S_EMAIL_00,[User] 엔드유저향 이메일 폼,S02802,사용,,회차명,Round name,各回の名前,場次名稱,场次名,Nombre de la ronda,Tên tập,회차명,Round name,各回の名前,場次名稱,场次名,Nombre de la ronda,Tên tập,,,,
S_EMAIL_00,[User] 엔드유저향 이메일 폼,S02803,사용,,일시,Date,日時,日期,日期,Fecha,Thời gian,일시,Date,日時,日期,日期,Fecha,Thời gian,,,,
S_EMAIL_00,[User] 엔드유저향 이메일 폼,S02804,사용,,장소,Location,場所,地點,场所,Lugar,Địa điểm,장소,Location,場所,地點,场所,Lugar,Địa điểm,,,,
S_EMAIL_00,[User] 엔드유저향 이메일 폼,S02805,사용,,자세히 보기,More information,詳しく見る,仔細閱讀,仔细阅读,Más información,Xem thêm,자세히 보기,More information,詳しく見る,仔細閱讀,仔细阅读,Más información,Xem thêm,,자세히 보기,,
S_SHO_CO_01,[User] SHOP > 홈 > 결제 (Check-out),S02806,사용,,구매완료,Purchase completed,購入完了,购买完成,購買完成,Compra completada,Đã mua hàng thành công,구매완료,Purchase completed,購入完了,购买完成,購買完成,Compra completada,Đã mua hàng thành công,,,,
S_GENERAL,[User] 공통,S02807,사용,에러,내부 서버 오류입니다.,Internal server error.,内部のサーバーエラーです。,内部服务器错误,內部伺服器錯誤,Error interno del servidor.,Đã xảy ra lỗi máy chủ nội bộ.,내부 서버 오류입니다.,Internal server error.,内部のサーバーエラーです。,内部服务器错误,內部伺服器錯誤,Error interno del servidor.,Đã xảy ra lỗi máy chủ nội bộ.,,,,
S_GENERAL,[User] 공통,S02808,사용,에러,존재하지 않는 데이터입니다.,Not an existing data.,存在しないデータです。,数据不存在,資料不存在,No es un dato existente.,Dữ liệu không tồn tại.,존재하지 않는 데이터입니다.,Not an existing data.,存在しないデータです。,数据不存在,資料不存在,No es un dato existente.,Dữ liệu không tồn tại.,,,,
S_GENERAL,[User] 공통,S02809,사용,에러,허용되지 않은 요청입니다.,Request not allowed.,許可されていないリクエストです。,不允许的请求,不允許的請求,Solicitud no permitida.,Yêu cầu không được phép.,허용되지 않은 요청입니다.,Request not allowed.,許可されていないリクエストです。,不允许的请求,不允許的請求,Solicitud no permitida.,Yêu cầu không được phép.,,,,
S_GENERAL,[User] 공통,S02810,사용,에러,잘못된 요청입니다.,Invalid request.,間違った要請です。,错误的请求,錯誤的請求,Solicitud no válida.,Yêu cầu không hợp lệ.,잘못된 요청입니다.,Invalid request.,間違った要請です。,错误的请求,錯誤的請求,Solicitud no válida.,Yêu cầu không hợp lệ.,,,,
S_SHO_CO_01,[User] SHOP > 홈 > 결제 (Check-out),S02811,사용,,결제 중 에러가 발생했어요.,An error occurred during checkout.,お支払い途中にエラーが発生しました。,支付过程中发生错误,支付過程中發生錯誤,Se produjo un error durante el pago.,Đã xảy ra lỗi trong quá trình thanh toán.,결제 중 에러가 발생했어요.,An error occurred during checkout.,お支払い途中にエラーが発生しました。,支付过程中发生错误,支付過程中發生錯誤,Se produjo un error durante el pago.,Đã xảy ra lỗi trong quá trình thanh toán.,,,,
S_SPA_SCH_01,[User] Global / Space > 스케줄 > 스케줄 목록,S02812,사용,,스케줄,Schedule,スケジュール,日程,日程,Horario,Lịch trình,스케줄,Schedule,スケジュール,日程,日程,Horario,Lịch trình,,,,
S_SPA_SCH_01,[User] Global / Space > 스케줄 > 스케줄 목록,S02813,사용,,{{str1}}의 {{str2}}년 {{str3}}월 스케줄을 확인해보세요.,Check out {{str1}}'s schedule for month {{str2}} of year {{str3}}.,{{str1}}の{{str2}}年{{str3}}月のスケジュールを確認してください。,{{str1}}的{{str2}}年{{str3}}月日程表,{{str1}}的{{str2}}年{{str3}}月行事曆,Consulta el horario de {{str1}} para el mes de {{str2}} del año {{str3}}.,Hãy xem lịch trình của {{str1}} vào tháng {{str3}} năm {{str2}} nhé.,{{str1}}의 {{str2}}년 {{str3}}월 스케줄을 확인해보세요.,Check out {{str1}}'s schedule for month {{str2}} of year {{str3}}.,{{str1}}の{{str2}}年{{str3}}月のスケジュールを確認してください。,{{str1}}的{{str2}}年{{str3}}月日程表,{{str1}}的{{str2}}年{{str3}}月行事曆,Consulta el horario de {{str1}} para el mes de {{str2}} del año {{str3}}.,Hãy xem lịch trình của {{str1}} vào tháng {{str3}} năm {{str2}} nhé.,,,,
S_MYP_QR_00,[User] Global / Space > 홈 > 교환권 숏컷,S02814,사용,,이미지를 저장했어요.,Saved the image.,イメージを保存しました。,已儲存圖片。,图片已保存。,Imagen guardada.,Đã lưu hình ảnh.,이미지를 저장했어요.,Saved the image.,イメージを保存しました。,已儲存圖片。,图片已保存。,Imagen guardada.,Đã lưu hình ảnh.,,,,
S_SHO_CO_01,[User] SHOP > 홈 > 결제 (Check-out),S02815,사용,에러,선택한 결제 수단의 최대 결제 가능 금액을 초과했어요,Exceeded maximum limit for the selected payment method,選択したお支払い手段の最大支払い可能額を超えました。,超過所選支付方式的最大金額,超过所选支付方式的最大支付金额,El límite máximo para el método de pago seleccionado ha sido superado,Bạn đã vượt quá giới hạn thanh toán tối đa cho phương thức đã chọn.,선택한 결제 수단의 최대 결제 가능 금액을 초과했어요,Exceeded maximum limit for the selected payment method,選択したお支払い手段の最大支払い可能額を超えました。,超過所選支付方式的最大金額,超过所选支付方式的最大支付金额,El límite máximo para el método de pago seleccionado ha sido superado,Bạn đã vượt quá giới hạn thanh toán tối đa cho phương thức đã chọn.,,,,
S_SHO_CO_01,[User] SHOP > 홈 > 결제 (Check-out),S02816,사용,에러,선택한 결제 수단의 최소 결제 금액은 {{str1}}이에요,Selected payment method requires a minimum of {{str1}},選択したお支払い手段の最低支払い額は{{str1}}です。,所選支付方式的最少金額為{{str1}},所选支付方式的最小支付金额为{{str1}},El método de pago seleccionado requiere un mínimo de {{str1}},Số tiền thanh toán tối thiểu cho phương thức đã chọn là {{str1}}.,선택한 결제 수단의 최소 결제 금액은 {{str1}}이에요,Selected payment method requires a minimum of {{str1}},選択したお支払い手段の最低支払い額は{{str1}}です。,所選支付方式的最少金額為{{str1}},所选支付方式的最小支付金额为{{str1}},El método de pago seleccionado requiere un mínimo de {{str1}},Số tiền thanh toán tối thiểu cho phương thức đã chọn là {{str1}}.,,,,
